date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:51	440258/440258	---M--	200	added ('OK')	image/png	etag:%22626fb5ee-6b7c2%22	https://new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_2.png	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:51	426495/426495	---M--	200	added ('OK')	image/png	etag:%22626fb5f1-681ff%22	https://new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_3.png	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:51	484131/484131	---M--	200	added ('OK')	image/png	etag:%22626fb5f3-76323%22	https://new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_4.png	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:51	444977/444977	---M--	200	added ('OK')	image/png	etag:%22626fb5f5-6ca31%22	https://new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Vostok_Zapad_gal_5.png	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:51	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:51%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:52	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:51%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/vostok-zapad/)
12:54:52	363955/363955	---M--	200	added ('OK')	image/png	etag:%22626fb5ae-58db3%22	https://new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_1.png	(from https://new.novardis.com/en/project/pulkovo/)
12:54:52	475115/475115	---M--	200	added ('OK')	image/png	etag:%22626fb5b0-73feb%22	https://new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_2.png	(from https://new.novardis.com/en/project/pulkovo/)
12:54:52	376918/376918	---M--	200	added ('OK')	image/png	etag:%22626fb5b4-5c056%22	https://new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_3.png	(from https://new.novardis.com/en/project/pulkovo/)
12:54:53	359532/359532	---M--	200	added ('OK')	image/png	etag:%22626fb5b8-57c6c%22	https://new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_4.png	(from https://new.novardis.com/en/project/pulkovo/)
12:54:53	174545/174545	---M--	200	added ('OK')	image/png	etag:%22626fb5ba-2a9d1%22	https://new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Pulkovo_gal_5.png	(from https://new.novardis.com/en/project/pulkovo/)
12:54:53	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:52%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/pulkovo/)
12:54:53	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:53%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/pulkovo/)
12:54:54	404330/404330	---M--	200	added ('OK')	image/png	etag:%22626bd4bb-62b6a%22	https://new.novardis.com/wp-content/uploads/2022/04/Damate_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Damate_gal_1.png	(from https://new.novardis.com/en/project/damate/)
12:54:54	267398/267398	---M--	200	added ('OK')	image/png	etag:%22626bd4bc-41486%22	https://new.novardis.com/wp-content/uploads/2022/04/Damate_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Damate_gal_2.png	(from https://new.novardis.com/en/project/damate/)
12:54:54	426918/426918	---M--	200	added ('OK')	image/png	etag:%22626bd4bd-683a6%22	https://new.novardis.com/wp-content/uploads/2022/04/Damate_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Damate_gal_3.png	(from https://new.novardis.com/en/project/damate/)
12:54:54	468641/468641	---M--	200	added ('OK')	image/png	etag:%22626bd4bd-726a1%22	https://new.novardis.com/wp-content/uploads/2022/04/Damate_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Damate_gal_4.png	(from https://new.novardis.com/en/project/damate/)
12:54:55	383970/383970	---M--	200	added ('OK')	image/png	etag:%22626fb569-5dbe2%22	https://new.novardis.com/wp-content/uploads/2022/05/Damate_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Damate_gal_5.png	(from https://new.novardis.com/en/project/damate/)
12:54:55	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:54%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/damate/)
12:54:55	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:54%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/damate/)
12:54:55	133627/133627	---M--	200	added ('OK')	image/jpeg	etag:%22626a4645-209fb%22	https://new.novardis.com/wp-content/uploads/2022/02/solution.jpg	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/solution-2/index.html	(from https://new.novardis.com/en/solution/)
12:54:55	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:55%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?pag=1)
12:54:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:55%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?pag=1)
